shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"7-TB4-mjp-1.3.H","-37.7891818136129","145.302921348576","32","2950.09602524427"
"7-TB4-mjp-1.3.H","-37.7894869834609","145.302834873617","33","2984.80913515969"
"7-TB4-mjp-1.3.H","-37.7904691420217","145.303448360075","34","3106.46438576566"
"7-TB4-mjp-1.3.H","-37.790886047212","145.302359963196","35","3212.90216101486"
"7-TB4-mjp-1.3.H","-37.7910791779239","145.302003492686","36","3250.91531663236"
"7-TB4-mjp-1.3.H","-37.7923614271127","145.302803176624","37","3409.69188921157"
"7-TB4-mjp-1.3.H","-37.7923614271127","145.302803176624","38","3409.69188921157"
"7-TB4-mjp-1.3.H","-37.7929070530991","145.303142751195","39","3477.22706523118"
"7-TB4-mjp-1.3.H","-37.7924229900333","145.303948792315","40","3566.249534305"
"7-TB4-mjp-1.3.H","-37.7921777591459","145.304442735173","41","3617.56230074767"
"7-TB4-mjp-1.3.H","-37.7923499156808","145.304506939864","42","3637.48715959284"
"7-TB4-mjp-1.3.H","-37.7933500847013","145.305120059303","43","3760.92135258652"
"7-TB4-mjp-1.3.H","-37.7936210160724","145.305159295757","44","3791.18684448736"
"7-TB4-mjp-1.3.H","-37.7937659810967","145.305212767671","45","3807.9498991016"
"7-TB4-mjp-1.3.H","-37.7945661464959","145.305705549098","46","3906.78815080609"
"7-TB4-mjp-1.3.H","-37.7950129893153","145.306070124963","47","3965.86437275706"
"7-TB4-mjp-1.3.H","-37.7962263006858","145.305837982339","48","4102.05908631085"
"7-TB4-mjp-1.3.H","-37.7965506617758","145.308340539284","49","4325.36381084663"
"7-TB4-mjp-1.3.H","-37.7949060405156","145.308661977902","50","4510.06356720814"
"7-TB4-mjp-1.3.H","-37.7946920525242","145.306940589028","51","4663.50736799527"
"7-TB4-mjp-1.3.H","-37.7946920525242","145.306940589028","52","4663.50736799527"
"7-TB4-mjp-1.3.H","-37.7945299461222","145.305695019047","53","4774.66491384799"
"7-TB4-mjp-1.3.H","-37.7937659810967","145.305212767671","54","4869.49107057703"
"7-TB4-mjp-1.3.H","-37.7936662257535","145.305169619569","55","4881.19577048775"
"7-TB4-mjp-1.3.H","-37.7933500847013","145.305120059303","56","4916.55110954707"
"7-TB4-mjp-1.3.H","-37.7923499156808","145.304506939864","57","5039.98530254075"
"7-TB4-mjp-1.3.H","-37.7921777591459","145.304442735173","58","5059.91016138592"
"7-TB4-mjp-1.3.H","-37.7898573746882","145.309163207874","59","5548.93572309001"
"7-TB4-mjp-1.3.H","-37.789678655549","145.309269487821","60","5570.86743528947"
"7-TB4-mjp-1.3.H","-37.7896266687972","145.310042898174","61","5639.22677993232"
"7-TB4-mjp-1.3.H","-37.7891717549595","145.310371234796","62","5697.40753276348"
"7-TB4-mjp-1.3.H","-37.7880197049639","145.310476965636","63","5825.59879611633"
"7-TB4-mjp-1.3.H","-37.7857991294328","145.3108568487","64","6074.29539842525"
"7-TB4-mjp-1.3.H","-37.7850443013077","145.31101030026","65","6159.14821216763"
"7-TB4-mjp-1.3.H","-37.7851304303615","145.311360362275","66","6191.42823695077"
"7-TB4-mjp-1.3.H","-37.7851447468332","145.312359326937","67","6279.43391858554"
"7-TB4-mjp-1.3.H","-37.785075532748","145.31318985751","68","6352.98662077927"
"7-TB4-mjp-1.4.H","-37.7957574869985","145.280329125573","1","0"
"7-TB4-mjp-1.4.H","-37.7957870007722","145.280498798602","2","15.2970585407784"
"7-TB4-mjp-1.4.H","-37.7957259256539","145.280636500401","3","29.1895025302282"
"7-TB4-mjp-1.4.H","-37.7953007778175","145.281146068164","4","94.304784914627"
"7-TB4-mjp-1.4.H","-37.7949190169716","145.281541054542","5","149.12266520929"
"7-TB4-mjp-1.4.H","-37.7948579405657","145.28167875389","6","163.01510919874"
"7-TB4-mjp-1.4.H","-37.7948594311991","145.281780932514","7","172.070494336877"
"7-TB4-mjp-1.4.H","-37.7949251450641","145.281961122582","8","189.53474353345"
"7-TB4-mjp-1.4.H","-37.7950534259672","145.282105792648","9","208.639716707993"
"7-TB4-mjp-1.4.H","-37.7950732657031","145.282230260671","10","219.820056595492"
"7-TB4-mjp-1.4.H","-37.7956744187202","145.286997696069","11","644.934158925678"
"7-TB4-mjp-1.4.H","-37.7957124368007","145.287133103838","12","657.583269566352"
"7-TB4-mjp-1.4.H","-37.7960368373571","145.287750258028","13","722.775293618378"
"7-TB4-mjp-1.4.H","-37.7961652764562","145.287906293895","14","742.574283491601"
"7-TB4-mjp-1.4.H","-37.7962381750523","145.287961397205","15","752.008264623658"
"7-TB4-mjp-1.4.H","-37.7968996405772","145.288207346154","16","828.545837096268"
"7-TB4-mjp-1.4.H","-37.7971650467105","145.290347765324","17","1019.32581508138"
"7-TB4-mjp-1.4.H","-37.7969314051194","145.291636531895","18","1135.74316773982"
"7-TB4-mjp-1.4.H","-37.7968585549176","145.292206076996","19","1186.54671092334"
"7-TB4-mjp-1.4.H","-37.7967994411781","145.292480014191","20","1211.54671092334"
"7-TB4-mjp-1.4.H","-37.796685942443","145.292732488285","21","1237.10057560171"
"7-TB4-mjp-1.4.H","-37.7963601710905","145.293262421816","22","1296.13446417429"
"7-TB4-mjp-1.4.H","-37.7952630922366","145.294673234246","23","1470.0884810868"
"7-TB4-mjp-1.4.H","-37.7950004033106","145.295826337254","24","1575.73884786326"
"7-TB4-mjp-1.4.H","-37.7944701735191","145.295929376219","25","1635.27875044968"
"7-TB4-mjp-1.4.H","-37.7944701735191","145.295929376219","26","1635.27875044968"
"7-TB4-mjp-1.4.H","-37.7895095604154","145.296906407721","27","2192.48607272748"
"7-TB4-mjp-1.4.H","-37.7895095604154","145.296906407721","28","2192.48607272748"
"7-TB4-mjp-1.4.H","-37.7877840548433","145.297241275486","29","2386.23849206722"
"7-TB4-mjp-1.4.H","-37.7888229152086","145.303031764087","30","2909.09602524427"
"7-TB4-mjp-1.4.H","-37.7891818136129","145.302921348576","31","2950.09602524427"
"7-TB4-mjp-1.4.H","-37.7891818136129","145.302921348576","32","2950.09602524427"
"7-TB4-mjp-1.4.H","-37.7894869834609","145.302834873617","33","2984.80913515969"
"7-TB4-mjp-1.4.H","-37.7904691420217","145.303448360075","34","3106.46438576566"
"7-TB4-mjp-1.4.H","-37.790886047212","145.302359963196","35","3212.90216101486"
"7-TB4-mjp-1.4.H","-37.7910791779239","145.302003492686","36","3250.91531663236"
"7-TB4-mjp-1.4.H","-37.7923614271127","145.302803176624","37","3409.69188921157"
"7-TB4-mjp-1.4.H","-37.7923614271127","145.302803176624","38","3409.69188921157"
"7-TB4-mjp-1.4.H","-37.7929070530991","145.303142751195","39","3477.22706523118"
"7-TB4-mjp-1.4.H","-37.7924229900333","145.303948792315","40","3566.249534305"
"7-TB4-mjp-1.4.H","-37.7921777591459","145.304442735173","41","3617.56230074767"
"7-TB4-mjp-1.4.H","-37.7923499156808","145.304506939864","42","3637.48715959284"
"7-TB4-mjp-1.4.H","-37.7933500847013","145.305120059303","43","3760.92135258652"
"7-TB4-mjp-1.4.H","-37.7936210160724","145.305159295757","44","3791.18684448736"
"7-TB4-mjp-1.4.H","-37.7937659810967","145.305212767671","45","3807.9498991016"
"7-TB4-mjp-1.4.H","-37.7945661464959","145.305705549098","46","3906.78815080609"
"7-TB4-mjp-1.4.H","-37.7950129893153","145.306070124963","47","3965.86437275706"
"7-TB4-mjp-1.4.H","-37.7962263006858","145.305837982339","48","4102.05908631085"
"7-TB4-mjp-1.4.H","-37.7965506617758","145.308340539284","49","4325.36381084663"
"7-TB4-mjp-1.4.H","-37.7949060405156","145.308661977902","50","4510.06356720814"
"7-TB4-mjp-1.4.H","-37.7946920525242","145.306940589028","51","4663.50736799527"
"7-TB4-mjp-1.5.R","-37.7947033464312","145.307099329657","1","0"
"7-TB4-mjp-1.5.R","-37.7949060405156","145.308661977902","2","139.441744108427"
"7-TB4-mjp-1.5.R","-37.7965506617758","145.308340539284","3","324.141500469934"
"7-TB4-mjp-1.5.R","-37.7962263006858","145.305837982339","4","547.446225005712"
"7-TB4-mjp-1.5.R","-37.7950129893153","145.306070124963","5","683.640938559506"
"7-TB4-mjp-1.5.R","-37.7945661464959","145.305705549098","6","742.717160510474"
"7-TB4-mjp-1.5.R","-37.7937659810967","145.305212767671","7","841.555412214964"
"7-TB4-mjp-1.5.R","-37.7936662257535","145.305169619569","8","853.260112125683"
"7-TB4-mjp-1.5.R","-37.7933500847013","145.305120059303","9","888.615451185011"
"7-TB4-mjp-1.5.R","-37.7923499156808","145.304506939864","10","1012.04964417869"
"7-TB4-mjp-1.5.R","-37.7921777591459","145.304442735173","11","1031.97450302386"
"7-TB4-mjp-1.5.R","-37.7924229900333","145.303948792315","12","1083.28726946653"
"7-TB4-mjp-1.5.R","-37.7929070530991","145.303142751195","13","1172.30973854035"
"7-TB4-mjp-1.5.R","-37.7923614271127","145.302803176624","14","1239.84491455996"
"7-TB4-mjp-1.5.R","-37.7923614271127","145.302803176624","15","1239.84491455996"
"7-TB4-mjp-1.5.R","-37.7910791779239","145.302003492686","16","1398.62148713917"
"7-TB4-mjp-1.5.R","-37.7909296208277","145.302256757962","17","1426.42436468809"
"7-TB4-mjp-1.5.R","-37.7904691420217","145.303448360075","18","1543.15053998737"
"7-TB4-mjp-1.5.R","-37.7894869834609","145.302834873617","19","1664.80579059334"
"7-TB4-mjp-1.5.R","-37.7890383196924","145.302970055882","20","1716.00149353802"
"7-TB4-mjp-1.5.R","-37.7890383196924","145.302970055882","21","1716.00149353802"
"7-TB4-mjp-1.5.R","-37.7888229152086","145.303031764087","22","1740.51679488228"
"7-TB4-mjp-1.5.R","-37.7877840548433","145.297241275486","23","2263.37432805934"
"7-TB4-mjp-1.5.R","-37.7895095604154","145.296906407721","24","2457.12674739907"
"7-TB4-mjp-1.5.R","-37.7895095604154","145.296906407721","25","2457.12674739907"
"7-TB4-mjp-1.5.R","-37.7942724634555","145.295967989541","26","2992.13048570377"
"7-TB4-mjp-1.5.R","-37.7942724634555","145.295967989541","27","2992.13048570377"
"7-TB4-mjp-1.5.R","-37.7950004033106","145.295826337254","28","3073.87398697451"
"7-TB4-mjp-1.5.R","-37.7952630922366","145.294673234246","29","3179.52435375097"
"7-TB4-mjp-1.5.R","-37.7963601710905","145.293262421816","30","3353.47837066349"
"7-TB4-mjp-1.5.R","-37.796685942443","145.292732488285","31","3412.51225923607"
"7-TB4-mjp-1.5.R","-37.7967994411781","145.292480014191","32","3438.06612391443"
"7-TB4-mjp-1.5.R","-37.7968585549176","145.292206076996","33","3463.06612391443"
"7-TB4-mjp-1.5.R","-37.7969314051194","145.291636531895","34","3513.86966709795"
"7-TB4-mjp-1.5.R","-37.7971650467105","145.290347765324","35","3630.2870197564"
"7-TB4-mjp-1.5.R","-37.7968996405772","145.288207346154","36","3821.06699774151"
"7-TB4-mjp-1.5.R","-37.7963197527502","145.287993585771","37","3888.11921619847"
"7-TB4-mjp-1.5.R","-37.7961652764562","145.287906293895","38","3906.90751042652"
"7-TB4-mjp-1.5.R","-37.7960368373571","145.287750258028","39","3926.70650029975"
"7-TB4-mjp-1.5.R","-37.7957774822579","145.287267887593","40","3978.01926674242"
"7-TB4-mjp-1.5.R","-37.7956934277795","145.287065399936","41","3998.14387853992"
"7-TB4-mjp-1.5.R","-37.7950732657031","145.282230260671","42","4429.47901506371"
"7-TB4-mjp-1.5.R","-37.7950534259672","145.282105792648","43","4440.65935495121"
"7-TB4-mjp-1.5.R","-37.7949251450641","145.281961122582","44","4459.76432812575"
"7-TB4-mjp-1.5.R","-37.7948594311991","145.281780932514","45","4477.22857732232"
"7-TB4-mjp-1.5.R","-37.7948579405657","145.28167875389","46","4486.28396246046"
"7-TB4-mjp-1.5.R","-37.7949190169716","145.281541054542","47","4500.17640644991"
"7-TB4-mjp-1.5.R","-37.7953007778175","145.281146068164","48","4554.99428674458"
"7-TB4-mjp-1.5.R","-37.7957259256539","145.280636500401","49","4620.10956912897"
"7-TB4-mjp-1.5.R","-37.7957870007722","145.280498798602","50","4634.00201311842"
"7-TB4-mjp-1.5.R","-37.7957574869985","145.280329125573","51","4649.2990716592"
"7-TB4-mjp-1.6.R","-37.785075532748","145.31318985751","1","0"
"7-TB4-mjp-1.6.R","-37.7851447468332","145.312359326937","2","73.5527021937332"
"7-TB4-mjp-1.6.R","-37.7851304303615","145.311360362275","3","161.5583838285"
"7-TB4-mjp-1.6.R","-37.7850443013077","145.31101030026","4","193.838408611638"
"7-TB4-mjp-1.6.R","-37.7857991294328","145.3108568487","5","278.691222354024"
"7-TB4-mjp-1.6.R","-37.7880197049639","145.310476965636","6","527.387824662942"
"7-TB4-mjp-1.6.R","-37.7891717549595","145.310371234796","7","655.579088015793"
"7-TB4-mjp-1.6.R","-37.7896266687972","145.310042898174","8","713.759840846948"
"7-TB4-mjp-1.6.R","-37.789678655549","145.309269487821","9","782.119185489799"
"7-TB4-mjp-1.6.R","-37.7898573746882","145.309163207874","10","804.05089768926"
"7-TB4-mjp-1.6.R","-37.7921777591459","145.304442735173","11","1293.07645939335"
"7-TB4-mjp-1.6.R","-37.7923499156808","145.304506939864","12","1313.00131823852"
"7-TB4-mjp-1.6.R","-37.7933500847013","145.305120059303","13","1436.4355112322"
"7-TB4-mjp-1.6.R","-37.7937206080587","145.305191090675","14","1478.02877991837"
"7-TB4-mjp-1.6.R","-37.7945299461222","145.305695019047","15","1578.21360910922"
"7-TB4-mjp-1.6.R","-37.7947033464312","145.307099329657","16","1703.37350684008"
"7-TB4-mjp-1.6.R","-37.7947033464312","145.307099329657","17","1703.37350684008"
"7-TB4-mjp-1.6.R","-37.7949060405156","145.308661977902","18","1842.81525094851"
"7-TB4-mjp-1.6.R","-37.7965506617758","145.308340539284","19","2027.51500731001"
"7-TB4-mjp-1.6.R","-37.7962263006858","145.305837982339","20","2250.81973184579"
"7-TB4-mjp-1.6.R","-37.7950129893153","145.306070124963","21","2387.01444539959"
"7-TB4-mjp-1.6.R","-37.7945661464959","145.305705549098","22","2446.09066735056"
"7-TB4-mjp-1.6.R","-37.7937659810967","145.305212767671","23","2544.92891905504"
"7-TB4-mjp-1.6.R","-37.7936662257535","145.305169619569","24","2556.63361896576"
"7-TB4-mjp-1.6.R","-37.7933500847013","145.305120059303","25","2591.98895802509"
"7-TB4-mjp-1.6.R","-37.7923499156808","145.304506939864","26","2715.42315101877"
"7-TB4-mjp-1.6.R","-37.7921777591459","145.304442735173","27","2735.34800986394"
"7-TB4-mjp-1.6.R","-37.7924229900333","145.303948792315","28","2786.66077630661"
"7-TB4-mjp-1.6.R","-37.7929070530991","145.303142751195","29","2875.68324538043"
"7-TB4-mjp-1.6.R","-37.7923614271127","145.302803176624","30","2943.21842140005"
"7-TB4-mjp-1.6.R","-37.7923614271127","145.302803176624","31","2943.21842140005"
"7-TB4-mjp-1.6.R","-37.7910791779239","145.302003492686","32","3101.99499397925"
"7-TB4-mjp-1.6.R","-37.7909296208277","145.302256757962","33","3129.79787152817"
"7-TB4-mjp-1.6.R","-37.7904691420217","145.303448360075","34","3246.52404682746"
"7-TB4-mjp-1.6.R","-37.7894869834609","145.302834873617","35","3368.17929743342"
"7-TB4-mjp-1.6.R","-37.7890383196924","145.302970055882","36","3419.3750003781"
"7-TB4-mjp-1.6.R","-37.7890383196924","145.302970055882","37","3419.3750003781"
"7-TB4-mjp-1.6.R","-37.7888229152086","145.303031764087","38","3443.89030172236"
"7-TB4-mjp-1.6.R","-37.7877840548433","145.297241275486","39","3966.74783489942"
"7-TB4-mjp-1.6.R","-37.7895095604154","145.296906407721","40","4160.50025423916"
"7-TB4-mjp-1.6.R","-37.7895095604154","145.296906407721","41","4160.50025423916"
"7-TB4-mjp-1.6.R","-37.7942724634555","145.295967989541","42","4695.50399254385"
"7-TB4-mjp-1.6.R","-37.7942724634555","145.295967989541","43","4695.50399254385"
"7-TB4-mjp-1.6.R","-37.7950004033106","145.295826337254","44","4777.2474938146"
"7-TB4-mjp-1.6.R","-37.7952630922366","145.294673234246","45","4882.89786059105"
"7-TB4-mjp-1.6.R","-37.7963601710905","145.293262421816","46","5056.85187750357"
"7-TB4-mjp-1.6.R","-37.796685942443","145.292732488285","47","5115.88576607615"
"7-TB4-mjp-1.6.R","-37.7967994411781","145.292480014191","48","5141.43963075451"
"7-TB4-mjp-1.6.R","-37.7968585549176","145.292206076996","49","5166.43963075451"
"7-TB4-mjp-1.6.R","-37.7969314051194","145.291636531895","50","5217.24317393804"
"7-TB4-mjp-1.6.R","-37.7971650467105","145.290347765324","51","5333.66052659648"
"7-TB4-mjp-1.6.R","-37.7968996405772","145.288207346154","52","5524.44050458159"
"7-TB4-mjp-1.6.R","-37.7963197527502","145.287993585771","53","5591.49272303855"
"7-TB4-mjp-1.6.R","-37.7961652764562","145.287906293895","54","5610.28101726661"
"7-TB4-mjp-1.6.R","-37.7960368373571","145.287750258028","55","5630.08000713983"
"7-TB4-mjp-1.6.R","-37.7957774822579","145.287267887593","56","5681.3927735825"
"7-TB4-mjp-1.6.R","-37.7956934277795","145.287065399936","57","5701.51738538"
"7-TB4-mjp-1.6.R","-37.7950732657031","145.282230260671","58","6132.85252190379"
"7-TB4-mjp-1.6.R","-37.7950534259672","145.282105792648","59","6144.03286179129"
"7-TB4-mjp-1.6.R","-37.7949251450641","145.281961122582","60","6163.13783496583"
"7-TB4-mjp-1.6.R","-37.7948594311991","145.281780932514","61","6180.60208416241"
"7-TB4-mjp-1.6.R","-37.7948579405657","145.28167875389","62","6189.65746930054"
"7-TB4-mjp-1.6.R","-37.7949190169716","145.281541054542","63","6203.54991328999"
"7-TB4-mjp-1.6.R","-37.7953007778175","145.281146068164","64","6258.36779358466"
"7-TB4-mjp-1.6.R","-37.7957259256539","145.280636500401","65","6323.48307596905"
"7-TB4-mjp-1.6.R","-37.7957870007722","145.280498798602","66","6337.3755199585"
"7-TB4-mjp-1.6.R","-37.7957574869985","145.280329125573","67","6352.67257849928"
"7-TB4-mjp-1.7.R","-37.7947033464312","145.307099329657","1","0"
"7-TB4-mjp-1.7.R","-37.7945299461222","145.305695019047","2","125.159897730863"
"7-TB4-mjp-1.7.R","-37.7937659810967","145.305212767671","3","219.9860544599"
"7-TB4-mjp-1.7.R","-37.7936662257535","145.305169619569","4","231.69075437062"
"7-TB4-mjp-1.7.R","-37.7933500847013","145.305120059303","5","267.046093429947"
"7-TB4-mjp-1.7.R","-37.7923499156808","145.304506939864","6","390.480286423623"
"7-TB4-mjp-1.7.R","-37.7921777591459","145.304442735173","7","410.405145268794"
"7-TB4-mjp-1.7.R","-37.7924229900333","145.303948792315","8","461.717911711464"
"7-TB4-mjp-1.7.R","-37.7942003167273","145.30095534443","9","790.965538885906"
"7-TB4-mjp-1.7.R","-37.7945845637305","145.297607583723","10","1088.85813698126"
"7-TB4-mjp-1.7.R","-37.7952630922366","145.294673234246","11","1358.0216560547"
"7-TB4-mjp-1.7.R","-37.7963601710905","145.293262421816","12","1531.97567296722"
"7-TB4-mjp-1.7.R","-37.7965717849465","145.292939547582","13","1568.85385079639"
"7-TB4-mjp-1.7.R","-37.7967994411781","145.292480014191","14","1616.5612925639"
"7-TB4-mjp-1.7.R","-37.7971650467105","145.290347765324","15","1808.6680337262"
"7-TB4-mjp-1.7.R","-37.7968996405772","145.288207346154","16","1999.44801171131"
"7-TB4-mjp-1.7.R","-37.7963197527502","145.287993585771","17","2066.50023016827"
"7-TB4-mjp-1.7.R","-37.7961652764562","145.287906293895","18","2085.28852439633"
"7-TB4-mjp-1.7.R","-37.7960368373571","145.287750258028","19","2105.08751426955"
"7-TB4-mjp-1.7.R","-37.7957774822579","145.287267887593","20","2156.40028071222"
"7-TB4-mjp-1.7.R","-37.7956934277795","145.287065399936","21","2176.52489250972"
"7-TB4-mjp-1.7.R","-37.7950732657031","145.282230260671","22","2607.86002903351"
"7-TB4-mjp-1.7.R","-37.7950534259672","145.282105792648","23","2619.04036892101"
"7-TB4-mjp-1.7.R","-37.7949251450641","145.281961122582","24","2638.14534209556"
"7-TB4-mjp-1.7.R","-37.7948594311991","145.281780932514","25","2655.60959129213"
"7-TB4-mjp-1.7.R","-37.7948579405657","145.28167875389","26","2664.66497643027"
"7-TB4-mjp-1.7.R","-37.7949190169716","145.281541054542","27","2678.55742041972"
"7-TB4-mjp-1.7.R","-37.7953007778175","145.281146068164","28","2733.37530071438"
"7-TB4-mjp-1.7.R","-37.7957259256539","145.280636500401","29","2798.49058309878"
"7-TB4-mjp-1.7.R","-37.7957870007722","145.280498798602","30","2812.38302708823"
"7-TB4-mjp-1.7.R","-37.7957574869985","145.280329125573","31","2827.68008562901"
"7-TB7-mjp-1.1.H","-37.9193778503715","145.237182436582","1","0"
"7-TB7-mjp-1.1.H","-37.9195031592661","145.23832843221","2","101.71037311897"
"7-TB7-mjp-1.1.H","-37.918766654993","145.23849389305","3","184.734466007721"
"7-TB7-mjp-1.1.H","-37.918632374963","145.238553976505","4","200.545854308563"
"7-TB7-mjp-1.1.H","-37.9188222528966","145.239197879261","5","260.952807550718"
"7-TB7-mjp-1.1.H","-37.9188931419755","145.23971948572","6","307.482368047246"
"7-TB7-mjp-1.1.H","-37.9189014835254","145.241482570731","7","462.495270736022"
"7-TB7-mjp-1.1.H","-37.9171221656555","145.24182071634","8","662.195045397888"
"7-TB7-mjp-1.1.H","-37.9169249922181","145.241893665514","9","684.998553899871"
"7-TB7-mjp-1.1.H","-37.9166124037714","145.242083118873","10","723.482316709658"
"7-TB7-mjp-1.1.H","-37.9164167591711","145.242258411194","11","750.109370621047"
"7-TB7-mjp-1.1.H","-37.9161781087665","145.242571233477","12","788.293136805121"
"7-TB7-mjp-1.1.H","-37.9160727210016","145.242755751155","13","808.293136805121"
"7-TB7-mjp-1.1.H","-37.9156547317599","145.243732617965","14","905.909733754615"
"7-TB7-mjp-1.1.H","-37.9152479648902","145.24425418828","15","970.260335927399"
"7-TB7-mjp-1.1.H","-37.9151607616036","145.244449644359","16","989.983418850715"
"7-TB7-mjp-1.1.H","-37.9151019415428","145.244735428847","17","1015.94492882221"
"7-TB7-mjp-1.1.H","-37.9151019415428","145.244735428847","18","1015.94492882221"
"7-TB7-mjp-1.1.H","-37.9150953076706","145.244894842754","19","1029.98059766983"
"7-TB7-mjp-1.1.H","-37.9152703302865","145.246358118874","20","1160.09593112442"
"7-TB7-mjp-1.1.H","-37.9111636432922","145.247149498865","21","1621.14907339763"
"7-TB7-mjp-1.1.H","-37.9111636432922","145.247149498865","22","1621.14907339763"
"7-TB7-mjp-1.1.H","-37.9118197615944","145.247031552131","23","1694.70177559136"
"7-TB7-mjp-1.1.H","-37.9124770107714","145.252441849619","24","2175.97612562469"
"7-TB7-mjp-1.1.H","-37.9089184607994","145.253128896642","25","2575.50710064415"
"7-TB7-mjp-1.1.H","-37.9089184607994","145.253128896642","26","2575.50710064415"
"7-TB7-mjp-1.1.H","-37.9084962269156","145.253218503694","27","2623.02551812622"
"7-TB7-mjp-1.1.H","-37.9062512306133","145.255580534093","28","2947.39875993263"
"7-TB7-mjp-1.1.H","-37.9065277324603","145.25599484762","29","2995.03278138788"
"7-TB7-mjp-1.1.H","-37.9066302001824","145.256219911511","30","3017.85820580891"
"7-TB7-mjp-1.1.H","-37.9066605966099","145.256446677181","31","3038.08195422507"
"7-TB7-mjp-1.1.H","-37.9066839224442","145.257412930721","32","3123.08783637448"
"7-TB7-mjp-1.1.H","-37.9066692722605","145.257640759622","33","3143.18758761672"
"7-TB7-mjp-1.1.H","-37.9066182494767","145.257846697951","34","3162.16125357773"
"7-TB7-mjp-1.1.H","-37.9064779792624","145.258111611298","35","3190.17910502998"
"7-TB7-mjp-1.1.H","-37.906291654294","145.258309364836","36","3217.19761720219"
"7-TB7-mjp-1.1.H","-37.905996549388","145.258464185628","37","3252.66591290413"
"7-TB7-mjp-1.1.H","-37.9058093824232","145.258605086627","38","3276.85268614902"
"7-TB7-mjp-1.1.H","-37.9056145524032","145.258837159558","39","3306.58482364366"
"7-TB7-mjp-1.1.H","-37.905491624658","145.259056162732","40","3330.18567108607"
"7-TB7-mjp-1.1.H","-37.9054140772665","145.259296843765","41","3353.03299040366"
"7-TB7-mjp-1.1.H","-37.9053657422231","145.259684697602","42","3387.55834340693"
"7-TB7-mjp-1.1.H","-37.9054071584234","145.260047689045","43","3419.80737440012"
"7-TB7-mjp-1.1.H","-37.9054548927465","145.26022854842","44","3436.57042901436"
"7-TB7-mjp-1.1.H","-37.9055666975093","145.260476143225","45","3461.63035718664"
"7-TB7-mjp-1.1.H","-37.9055666975093","145.260476143225","46","3461.63035718664"
"7-TB7-mjp-1.1.H","-37.9056322808802","145.260645208994","47","3478.18330254389"
"7-TB7-mjp-1.1.H","-37.9057479496218","145.261154316702","48","3524.75582663267"
"7-TB7-mjp-1.1.H","-37.9059005965648","145.261116601352","49","3542.0185031343"
"7-TB7-mjp-1.1.H","-37.9061870324334","145.260984743606","50","3575.85635176568"
"7-TB7-mjp-1.1.H","-37.9065695406247","145.260645888102","51","3627.72156168524"
"7-TB7-mjp-1.1.H","-37.906730187729","145.260539737761","52","3647.84617348274"
"7-TB7-mjp-1.1.H","-37.9069005159812","145.260478855775","53","3667.49305618713"
"7-TB7-mjp-1.1.H","-37.9070623396056","145.260452296468","54","3685.6038264634"
"7-TB7-mjp-1.1.H","-37.9072790569688","145.26048131558","55","3709.7905997083"
"7-TB7-mjp-1.1.H","-37.9074060217222","145.260535197016","56","3724.65666845561"
"7-TB7-mjp-1.1.H","-37.9075516765398","145.260634135731","57","3743.0142282063"
"7-TB7-mjp-1.1.H","-37.9076888266106","145.260767398064","58","3762.2236009186"
"7-TB7-mjp-1.1.H","-37.9077994540632","145.260935408374","59","3781.4329736309"
"7-TB7-mjp-1.1.H","-37.9078740457654","145.261104267526","60","3798.4329736309"
"7-TB7-mjp-1.1.H","-37.9079214425692","145.26126239281","61","3813.29904237822"
"7-TB7-mjp-1.1.H","-37.908011426099","145.261863116644","62","3867.05776260108"
"7-TB7-mjp-1.1.H","-37.9080693422759","145.262123364692","63","3890.82749124909"
"7-TB7-mjp-1.1.H","-37.9088676075929","145.263697014335","64","4055.13208643741"
"7-TB7-mjp-1.1.H","-37.9089435375977","145.263956843483","65","4079.48367776119"
"7-TB7-mjp-1.1.H","-37.9089650781993","145.264195202288","66","4100.57870087091"
"7-TB7-mjp-1.1.H","-37.909289230605","145.264176209837","67","4136.59258708165"
"7-TB7-mjp-1.1.H","-37.9098234390764","145.264345649683","68","4197.72359394396"
"7-TB7-mjp-1.1.H","-37.9098234390764","145.264345649683","69","4197.72359394396"
"7-TB7-mjp-1.1.H","-37.9103219471754","145.264538680181","70","4255.59413912889"
"7-TB7-mjp-1.1.H","-37.910476607738","145.264637418934","71","4274.82952319056"
"7-TB7-mjp-1.1.H","-37.9106776542224","145.264826066608","72","4302.63240073947"
"7-TB7-mjp-1.1.H","-37.9108346619476","145.265083998723","73","4331.23310003162"
"7-TB7-mjp-1.1.H","-37.9108812153439","145.265185278597","74","4341.52873017261"
"7-TB7-mjp-1.1.H","-37.9109386215645","145.265411426871","75","4362.40934319043"
"7-TB7-mjp-1.1.H","-37.9109705091102","145.265740548312","76","4391.56410266466"
"7-TB7-mjp-1.1.H","-37.9109636789172","145.265888581601","77","4404.60250747506"
"7-TB7-mjp-1.1.H","-37.9108204132244","145.266563059621","78","4466.0028332071"
"7-TB7-mjp-1.1.H","-37.9124333774331","145.26716220526","79","4652.60401219587"
"7-TB7-mjp-1.1.H","-37.9131864748172","145.267508540547","80","4741.55905702189"
"7-TB7-mjp-1.1.H","-37.9130575356742","145.26793244646","81","4781.48398657725"
"7-TB7-mjp-1.1.H","-37.9129564584452","145.268412573357","82","4825.16464591293"
